filter,pool_name,fee_percent,has_rewards,volume_24h,liquidity,fees_24h,apr_24h,epoch_time
All Pools,AVAX - USDC,0.05,False,1372548.0,463762.0,827.29,65.11,1785717032
All Pools,sAVAX - AVAX,0.01,False,114794.0,63050.0,11.54,6.68,1785717032
All Pools,WETH.e - USDC,0.15,False,52435.0,10141.0,80.1,288.3,1785717032
All Pools,AUSD - USDC,0.01,False,46671.0,52676.0,4.665,3.23,1785717032
All Pools,USDt - USDC,0.005,False,28521.0,159830.0,2.333,0.53,1785717032
All Pools,ARENA - AVAX,0.01,False,28207.0,187952.0,2.818,0.55,1785717032
All Pools,AVAX - USDC,0.3,False,27449.0,346898.0,68.62,7.22,1785717032
All Pools,WBTC.e - BTC.b,0.03,False,20870.0,226960.0,6.293,1.01,1785717032
All Pools,AVAX - USDT.e,0.3,False,18577.0,470038.0,46.44,3.61,1785717032
All Pools,USDT.e - USDC,0.02,False,18259.0,50935.0,3.737,2.68,1785717032
All Pools,BTC.b - USDC,0.05,False,17995.0,569343.0,9.361,0.6,1785717032
All Pools,USDt - USDC,0.01,False,17829.0,162705.0,1.44,0.32,1785717032
All Pools,FOLKS - AVAX,0.25,False,17024.0,36609.0,43.41,43.29,1785717032
All Pools,USDC.e - AVAX,0.3,False,16550.0,365126.0,41.38,4.14,1785717032
All Pools,DAI.e - USDC,0.02,False,15845.0,26697.0,3.346,4.57,1785717032
All Pools,AVAX - USDt,0.2,False,13709.0,100195.0,28.82,10.5,1785717032
All Pools,USDT.e - USDt,0.02,False,11795.0,44339.0,2.362,1.94,1785717032
All Pools,WETH.e - AVAX,0.3,False,10947.0,376743.0,27.37,2.65,1785717032
All Pools,JOE - AVAX,0.3,False,10725.0,199201.0,26.81,4.91,1785717032
All Pools,AVAX - BTC.b,0.05,False,10138.0,26636.0,7.655,10.49,1785717032
All Pools,AAVE.e - AVAX,0.3,False,10088.0,256447.0,25.22,3.59,1785717032
All Pools,JOE - USDC.e,0.3,False,9593.19,243807.0,23.98,3.59,1785717032
All Pools,QI - AVAX,0.3,False,6303.05,117168.0,15.76,4.91,1785717032
All Pools,NXUSD - WXT,0.3,False,6035.49,459356.0,15.09,1.2,1785717032
All Pools,COQ - AVAX,0.3,False,5258.32,414151.0,13.15,1.16,1785717032
All Pools,USDC - XAVA,0.3,False,5188.57,416138.0,12.97,1.14,1785717032
All Pools,WBTC - BTC.b,0.03,False,5180.04,67053.0,1.56,0.85,1785717032
All Pools,AUSD - USDt,0.01,False,4630.45,53758.0,1.019,0.69,1785717032
All Pools,BTC.b - AVAX,0.3,False,3596.89,107476.0,8.992,3.05,1785717032
All Pools,XAVA - AVAX,0.8,False,3564.79,129511.0,28.76,8.11,1785717032
All Pools,USDC.e - USDC,0.02,False,3542.71,9719.98,0.35472,1.33,1785717032
All Pools,WBTC.e - AVAX,0.3,False,3444.7,131322.0,8.612,2.39,1785717032
All Pools,XAUt0 - USDt,0.04,False,3418.7,25855.0,1.513,2.14,1785717032
All Pools,MIM - AVAX,0.3,False,3036.98,127677.0,7.592,2.17,1785717032
All Pools,gOHM - AVAX,0.3,False,2334.08,128318.0,5.835,1.66,1785717032
All Pools,NXPC - USDC,0.8,False,2138.43,638.19,17.48,999.64,1785717032
All Pools,XSGD - USDC,0.05,False,2056.27,2086.24,1.048,18.34,1785717032
All Pools,LINK.e - AVAX,0.3,False,1893.65,39488.0,4.734,4.38,1785717032
All Pools,JOE - USDT.e,0.3,False,1827.51,48864.0,4.569,3.41,1785717032
All Pools,USDt - AVAX,0.3,False,1655.64,38638.0,4.139,3.91,1785717032
All Pools,BEAM - AVAX,0.25,False,1287.31,13330.0,3.376,9.24,1785717032
All Pools,EURC - USDC,0.03,False,1235.13,10101.0,0.3941,1.42,1785717032
All Pools,DAI.e - USDC,0.02,False,1232.67,2295.87,0.25387,4.04,1785717032
All Pools,ORNG - AVAX,0.3,False,1196.0,16551.0,2.99,6.59,1785717032
All Pools,NOCHILL - AVAX,0.3,False,1043.61,49337.0,2.609,1.93,1785717032
All Pools,JOE - USDC,0.3,False,984.34,22202.0,2.461,4.05,1785717032
All Pools,AVAX - DAI.e,0.3,False,945.62,28535.0,2.364,3.02,1785717032
All Pools,GUN - AVAX,0.25,False,895.53,8143.67,2.467,11.05,1785717032
All Pools,SolvBTC - BTC.b,0.04,False,857.37,183483.0,0.44352,0.09,1785717032
All Pools,KLO - AVAX,0.3,False,814.62,5668.54,2.037,13.11,1785717032
All Pools,BEAM - USDC,0.3,False,797.54,62859.0,1.994,1.16,1785717032
All Pools,HUNDRED - USDC,0.3,False,755.99,496204.0,1.89,0.14,1785717032
All Pools,HEFE - AVAX,0.3,False,748.22,29446.0,1.871,2.32,1785717032
All Pools,BIG - AVAX,0.0,False,712.35,167.8,0.0,0.0,1785717032
All Pools,JEWEL - USDC,0.3,False,621.64,4216.86,1.554,13.45,1785717032
All Pools,AVAX - JUICE,0.3,False,611.9,9979.63,1.53,5.59,1785717032
All Pools,JPYC - USDC,0.04,False,588.2,3405.59,0.30205,3.24,1785717032
All Pools,XAVA - AVAX,0.25,False,510.65,2290.54,1.295,20.63,1785717032
All Pools,QI - AVAX,0.25,False,444.96,8551.68,1.139,4.86,1785717032
All Pools,AVAX - SWAP.e,0.3,False,370.5,17833.0,0.92625,1.9,1785717032
All Pools,USDT.e - USDC,0.02,False,288.66,895.31,0.03169,1.29,1785717032
All Pools,ISA - AVAX,0.3,False,286.73,16164.0,0.71683,1.62,1785717032
All Pools,AVAX - ALVA,0.3,False,244.22,686.36,0.61055,32.47,1785717032
All Pools,USDC.e - USDC,0.02,False,241.02,3890.44,0.04815,0.45,1785717032
All Pools,ZRO - AVAX,0.25,False,240.8,1478.36,0.64347,15.89,1785717032
All Pools,SYN - AVAX,0.3,False,218.44,3181.34,0.5461,6.27,1785717032
All Pools,COQ - COQAI,0.3,False,206.34,19688.0,0.51584,0.96,1785717032
All Pools,STG - USDC,0.3,False,203.5,1139.96,0.50875,16.29,1785717032
