filter,pool_name,fee_percent,has_rewards,volume_24h,liquidity,fees_24h,apr_24h,epoch_time
All Pools,AVAX - USDC,,false,15772396,3456525,8083.25,87.49,1774484961
All Pools,AUSD - USDC,,false,14949243,6660211,1494.92,8.46,1774484961
All Pools,AUSD - USDt,,false,14061240,4779558,1406.38,11.11,1774484961
All Pools,USDt - USDC,,false,2090460,1214536,146.78,5.86,1774484961
All Pools,USDt - USDC,,false,439381,181300,35.97,7.24,1774484961
All Pools,BTC.b - USDC,,false,390640,698139,202.45,10.58,1774484961
All Pools,WBTC - BTC.b,,false,348570,79544,111.67,51.24,1774484961
All Pools,XAUt0 - USDt,,false,211829,123565,98.75,59.26,1774484961
All Pools,AVAX - BTC.b,,false,159029,623157,81.98,29.98,1774484961
All Pools,DAI.e - USDC,,false,93694,27882,22.91,29.99,1774484961
All Pools,AVAX - CLY,,false,89113,71600,222.78,113.57,1774484961
All Pools,GUN - AVAX,,false,86139,248195,218.19,32.09,1774484961
All Pools,USDC.e - USDC,,false,60339,16951,6.093,13.12,1774484961
All Pools,USDT.e - USDC,,false,48737,46619,15.33,12,1774484961
All Pools,WBTC.e - BTC.b,,false,47566,301957,14.38,1.74,1774484961
All Pools,AUSD - AVAX,,false,45260,74227,46.02,73.29,1774484961
All Pools,sAVAX - AVAX,,false,39118,317868,3.912,1.62,1774484961
All Pools,JOE - AVAX,,false,35744,507556,89.36,6.43,1774484961
All Pools,COQ - AVAX,,false,34914,556510,87.29,5.72,1774484961
All Pools,SolvBTC - BTC.b,,false,30421,339298,14.17,1.52,1774484961
All Pools,NXPC - AVAX,,false,28859,242109,72.15,10.88,1774484961
All Pools,JOE - USDC.e,,false,26630,317339,66.57,7.66,1774484961
All Pools,DAI.e - USDt,,false,21802,19653,54.13,100.53,1774484961
All Pools,USDC - XAVA,,false,18326,474253,45.81,3.53,1774484961
All Pools,EURC - USDC,,false,17670,26916,5.617,24.83,1774484961
All Pools,AVAX - USDt,,false,15413,135020,31.11,8.41,1774484961
All Pools,AVAX - USDC,,false,13412,417379,33.53,2.93,1774484961
All Pools,AVAX - USDT.e,,false,12010,566866,30.02,1.93,1774484961
All Pools,AAVE.e - AVAX,,false,10890,339646,27.23,2.93,1774484961
All Pools,ARENA - AVAX,,false,10234,159321,1.022,0.23,1774484961
All Pools,MIM - AVAX,,false,9091.1,577429,22.73,1.44,1774484961
All Pools,USDC.e - AVAX,,false,8403.78,439844,21.01,1.74,1774484961
All Pools,USDC.e - O3,,false,8348.41,346004774,20.87,0,1774484961
All Pools,DAI.e - USDC,,false,8167.55,2456.36,1.838,27.31,1774484961
