filter,pool_name,fee_percent,has_rewards,volume_24h,liquidity,fees_24h,apr_24h,epoch_time
All Pools,AUSD - USDC,0.01,True,11937284.0,907839.0,1203.43,53.52,1762303162
All Pools,AUSD - USDt,0.01,True,10237586.0,1018082.0,1043.91,42.0,1762303162
All Pools,AVAX - USDC,0.05,True,8057370.0,3252383.0,5539.31,195.7,1762303162
All Pools,USDt - USDC,0.005,True,6798688.0,2399572.0,482.84,12.26,1762303162
All Pools,sAVAX - AVAX,0.01,True,2113490.0,484848.0,233.5,20.04,1762303162
All Pools,EURC - AVAX,0.1,False,1967782.0,1194071.0,2233.74,68.28,1762303162
All Pools,savUSD - avUSD,0.02,True,1542718.0,4178039.0,308.62,2.97,1762303162
All Pools,EURC - USDC,0.03,True,1440535.0,1389298.0,510.97,22.62,1762303162
All Pools,WETH.e - AVAX,0.05,False,1160558.0,1411268.0,629.8,16.29,1762303162
All Pools,USDt - USDC,0.01,False,973894.0,211931.0,83.61,14.4,1762303162
All Pools,AVAX - BTC.b,0.05,True,961071.0,1168535.0,651.38,468.34,1762303162
All Pools,XAUt0 - USDt,0.04,True,736941.0,154426.0,319.42,100.5,1762303162
All Pools,BTC.b - USDC,0.05,False,666712.0,964898.0,552.89,20.91,1762303162
All Pools,WETH.e - AVAX,0.25,False,629008.0,1538406.0,1623.09,38.51,1762303162
All Pools,YBTC.B - WBTC,0.01,False,613851.0,522396.0,61.57,4.3,1762303162
All Pools,COQ - AVAX,0.3,False,452873.0,1122885.0,1132.18,36.8,1762303162
All Pools,avUSD - USDC,0.05,True,423239.0,60548.0,211.86,146.94,1762303162
All Pools,SolvBTC - BTC.b,0.04,False,281413.0,2734468.0,118.16,1.58,1762303162
All Pools,AVAX - USDC,0.3,False,200707.0,520472.0,501.77,35.19,1762303162
All Pools,ggAVAX - AVAX,0.04,True,195335.0,167515.0,19.53,11.3,1762303162
All Pools,EUROP - USDC,0.1,False,194143.0,1702736.0,194.19,4.16,1762303162
All Pools,AVAX - USDT.e,0.3,False,181273.0,711765.0,453.18,23.24,1762303162
All Pools,AUSD - AVAX,0.1,True,166461.0,127397.0,175.29,973.39,1762303162
All Pools,USDT.e - USDC,0.02,False,159416.0,59997.0,33.16,20.17,1762303162
All Pools,MIM - AVAX,0.3,False,139160.0,726939.0,347.9,17.47,1762303162
All Pools,STG - USDC,0.3,False,136354.0,935702.0,340.89,13.3,1762303162
All Pools,AVAX - USDt,0.2,False,126227.0,192205.0,278.94,52.97,1762303162
All Pools,AAVE.e - AVAX,0.3,False,125839.0,553480.0,314.6,20.75,1762303162
All Pools,USDC.e - AVAX,0.3,False,124254.0,553765.0,310.64,20.47,1762303162
All Pools,JOE - AVAX,0.3,False,119175.0,958561.0,297.94,11.34,1762303162
All Pools,WETH.e - AVAX,0.3,False,110738.0,765900.0,276.85,13.19,1762303162
All Pools,USDT.e - USDt,0.02,False,95697.0,43750.0,19.39,16.18,1762303162
All Pools,COQ - AVAX,0.01,False,84836.0,811442.0,60.53,2.72,1762303162
All Pools,GUN - AVAX,0.25,False,80284.0,318812.0,211.24,24.18,1762303162
All Pools,JOE - USDC.e,0.3,False,76804.0,456892.0,192.01,15.34,1762303162
All Pools,sUSDe - USDC,0.1,True,75161.0,99240.0,75.21,40.3,1762303162
All Pools,DAI.e - USDC,0.02,False,67729.0,26414.0,15.28,21.12,1762303162
All Pools,GMX - AVAX,0.3,False,52791.0,1311874.0,131.98,3.67,1762303162
All Pools,GUN - AVAX,0.1,False,50028.0,48185.0,55.69,42.18,1762303162
All Pools,BEAM - AVAX,0.25,True,49515.0,38062.0,125.02,350.94,1762303162
All Pools,XSGD - USDC,0.05,True,47010.0,38187.0,22.88,57.03,1762303162
All Pools,TRUST - AVAX,0.3,False,46611.0,22086.0,116.53,192.58,1762303162
All Pools,USDC.e - USDC,0.02,False,44426.0,25433.0,6.564,9.42,1762303162
All Pools,LCPEDU - USDt,0.8,False,40036.0,15921920.0,653.64,1.5,1762303162
All Pools,LINK.e - AVAX,0.3,False,37626.0,79274.0,94.06,43.31,1762303162
All Pools,WBTC.e - BTC.b,0.03,False,35125.0,425206.0,10.62,0.91,1762303162
All Pools,BTC.b - AVAX,0.3,False,33321.0,203302.0,83.3,14.96,1762303162
All Pools,SOL - AVAX,0.3,False,33316.0,763978.0,83.29,3.98,1762303162
All Pools,QI - AVAX,0.3,False,31434.0,496470.0,78.58,5.78,1762303162
All Pools,USDC.e - USDC,0.02,False,31214.0,5989.04,7.388,45.03,1762303162
All Pools,deUSD - AUSD,0.01,True,28812.0,2704.74,2.875,355.86,1762303162
All Pools,AVAX - avUSD,0.25,True,28615.0,22858.0,72.2,2275.88,1762303162
All Pools,USDC - XAVA,0.3,False,27983.0,354829.0,69.96,7.2,1762303162
All Pools,WBTC.e - AVAX,0.3,False,27531.0,253885.0,68.83,9.89,1762303162
All Pools,ORNG - AVAX,0.3,False,27524.0,54630.0,68.81,45.97,1762303162
All Pools,JOE - AVAX,0.15,False,25965.0,164626.0,42.71,9.47,1762303162
All Pools,TYCOON - AVAX,0.3,False,25655.0,44071492960.0,64.14,,1762303162
All Pools,NXPC - AVAX,0.3,False,24780.0,299961.0,61.95,7.54,1762303162
All Pools,USDt - AVAX,0.3,False,24136.0,57476.0,60.34,38.32,1762303162
All Pools,GGP - AVAX,0.3,False,24095.0,452610.0,60.24,4.86,1762303162
All Pools,DAI.e - USDt,0.25,False,23253.0,20701.0,58.88,103.81,1762303162
All Pools,BEAM - USDC,0.3,False,21487.0,102015.0,53.72,19.22,1762303162
All Pools,deUSD - USDC,0.01,True,19604.0,9673.95,1.955,77.33,1762303162
All Pools,JOE - USDT.e,0.3,False,15625.0,92849.0,39.06,15.36,1762303162
All Pools,AVAX - USDC,0.2,False,15507.0,516063.0,32.13,2.27,1762303162
All Pools,JOE - USDC,0.3,False,14436.0,54504.0,36.09,24.17,1762303162
All Pools,AVAX - JUICE,0.3,False,13531.0,29247.0,33.83,42.22,1762303162
All Pools,SHRAP - AVAX,0.4,False,13469.0,22113.0,58.6,96.73,1762303162
All Pools,BEAM - AVAX,0.3,False,13049.0,176186.0,32.62,6.76,1762303162
All Pools,SOL - AVAX,0.1,False,13007.0,15226.0,13.34,31.97,1762303162
All Pools,ALOT - AVAX,0.3,False,12750.0,510656.0,31.88,2.28,1762303162
All Pools,w3ULL - AVAX,0.3,False,12691.0,139377.0,31.73,8.31,1762303162
All Pools,AVAX - ALVA,0.3,False,12496.0,36810.0,31.24,30.98,1762303162
All Pools,LINK.e - AVAX,0.1,False,12309.0,161.56,17.37,3923.74,1762303162
All Pools,AVAX - DAI.e,0.3,False,12288.0,43896.0,30.72,25.54,1762303162
All Pools,USDt - QUILL,0.3,False,11071.0,104058.0,27.68,9.71,1762303162
All Pools,AVAX - CLY,0.3,False,10009.0,594047.0,25.02,1.54,1762303162
All Pools,USDC - MXNB,0.04,False,9412.77,207805.0,3.76,0.66,1762303162
All Pools,AVAX - GEC,0.3,False,8535.84,72758.0,21.34,10.71,1762303162
All Pools,sAVAX - AVAX,0.3,False,8321.92,414870.0,20.8,1.83,1762303162
All Pools,KIMBO - AVAX,0.3,False,8163.33,158217.0,20.41,4.71,1762303162
All Pools,YAK - AVAX,0.3,False,7317.28,352671.0,18.29,1.89,1762303162
All Pools,NOCHILL - AVAX,0.3,False,7271.67,181286.0,18.18,3.66,1762303162
All Pools,avUSD - sAVAX,0.3,False,7084.31,35086.0,17.71,18.42,1762303162
All Pools,DAI.e - USDC,0.02,False,6395.94,2642.96,1.317,18.19,1762303162
All Pools,USDC.e - USDC,0.3,False,6368.26,481302.0,15.92,1.21,1762303162
All Pools,AVAX - JUICY,0.3,False,5910.59,31221.0,14.78,17.27,1762303162
All Pools,SWORLD - AVAX,0.3,False,5846.51,27709.0,14.62,19.25,1762303162
All Pools,gOHM - AVAX,0.3,False,4970.48,207106.0,12.43,2.19,1762303162
All Pools,XAVA - AVAX,0.8,False,4790.9,48449.0,38.73,29.18,1762303162
All Pools,FLD - AVAX,0.3,False,4550.18,90665.0,11.38,4.58,1762303162
All Pools,USDt - USDC,0.02,False,4130.41,2235.99,0.96581,15.77,1762303162
All Pools,USDC.e - USDC,0.02,False,3806.55,2038.36,0.79618,14.26,1762303162
All Pools,AVAX - USDC,0.2,False,3493.33,21686.0,7.22,12.15,1762303162
All Pools,Now - AVAX,0.3,False,3230.89,13801.0,8.077,21.36,1762303162
All Pools,COQ - COQAI,0.3,False,3089.38,50730.0,7.723,5.56,1762303162
All Pools,AVAX - XAVA,0.3,False,2801.33,15132.0,7.003,16.89,1762303162
All Pools,USDT.e - USDC,0.02,False,2777.61,998.64,0.3617,13.22,1762303162
All Pools,AVAX - HON,0.3,False,2727.5,129225.0,6.819,1.93,1762303162
All Pools,CAI - AVAX,0.3,False,2615.88,210777.0,6.54,1.13,1762303162
All Pools,WOLF - AVAX,0.3,False,2392.6,93051.0,5.982,2.35,1762303162
