filter,pool_name,fee_percent,has_rewards,volume_24h,liquidity,fees_24h,apr_24h,epoch_time
All Pools,AVAX - USDC,0.05,True,20792343.0,13041886.0,11721.0,189.43,1761547715
All Pools,AVAX - BTC.b,0.05,True,8485654.0,1487839.0,4556.6,162.34,1761547715
All Pools,AUSD - USDt,0.01,True,6517326.0,1586032.0,651.88,23.2,1761547715
All Pools,AUSD - USDC,0.01,True,6226865.0,1279695.0,622.72,27.94,1761547715
All Pools,WETH.e - AVAX,0.05,False,6218210.0,1845504.0,3261.37,64.5,1761547715
All Pools,sUSDe - USDC,0.1,True,1319120.0,2271469.0,1319.25,36.36,1761547715
All Pools,USDt - USDC,0.005,True,1138428.0,6253164.0,80.12,7.84,1761547715
All Pools,BTC.b - USDC,0.05,False,697352.0,1051765.0,381.59,13.24,1761547715
All Pools,sAVAX - AVAX,0.01,True,657381.0,1079811.0,65.74,9.37,1761547715
All Pools,YBTC.B - WBTC,0.01,False,521768.0,587510.0,52.39,3.25,1761547715
All Pools,EURC - AVAX,0.1,False,473521.0,1383189.0,492.17,12.99,1761547715
All Pools,EURC - USDC,0.03,True,410281.0,1694647.0,123.67,27.11,1761547715
All Pools,AUSD - AVAX,0.1,True,287845.0,175392.0,298.29,594.12,1761547715
All Pools,XAUt0 - USDt,0.04,True,267752.0,124277.0,122.04,198.15,1761547715
All Pools,SolvBTC - BTC.b,0.04,True,251799.0,4044856.0,103.31,10.37,1761547715
All Pools,USDt - USDC,0.01,False,195913.0,220613.0,15.95,2.64,1761547715
All Pools,WETH.e - AVAX,0.25,False,177940.0,2876731.0,447.53,5.68,1761547715
All Pools,ggAVAX - AVAX,0.04,True,110512.0,373431.0,11.09,21.72,1761547715
All Pools,COQ - AVAX,0.3,False,107939.0,1495263.0,269.85,6.59,1761547715
All Pools,SOL - AVAX,0.3,False,85051.0,1009003.0,212.63,7.69,1761547715
All Pools,savUSD - avUSD,0.02,True,81259.0,3233000.0,16.33,7.29,1761547715
All Pools,XANP - AVAX,0.3,False,76497.0,32058.0,191.24,217.74,1761547715
All Pools,GUN - AVAX,0.25,False,67141.0,452555.0,169.2,13.65,1761547715
All Pools,GUN - AVAX,0.1,False,59701.0,71459.0,61.38,31.35,1761547715
All Pools,AVAX - USDt,0.2,False,55029.0,239859.0,111.93,17.03,1761547715
All Pools,AVAX - USDC,0.2,False,53619.0,653333.0,109.82,6.14,1761547715
All Pools,USDT.e - USDC,0.02,False,52224.0,59962.0,10.55,6.42,1761547715
All Pools,USDT.e - USDt,0.02,False,49064.0,43673.0,9.847,8.23,1761547715
All Pools,AVAX - USDC,0.2,False,46313.0,25834.0,94.38,133.35,1761547715
All Pools,GMX - AVAX,0.3,False,46117.0,1698723.0,115.29,2.48,1761547715
All Pools,deUSD - USDC,0.01,True,42233.0,472311.0,4.225,3.57,1761547715
All Pools,SOL - AVAX,0.1,False,39738.0,20601.0,41.35,73.26,1761547715
All Pools,AVAX - USDC,0.3,False,36803.0,595840.0,92.01,5.64,1761547715
All Pools,AVAX - USDT.e,0.3,False,36084.0,817237.0,90.21,4.03,1761547715
All Pools,deUSD - AUSD,0.01,True,34759.0,73572.0,3.484,22.69,1761547715
All Pools,MIM - AVAX,0.3,False,32700.0,836883.0,81.75,3.57,1761547715
All Pools,NXPC - AVAX,0.3,False,32646.0,385528.0,81.61,7.73,1761547715
All Pools,WETH.e - AVAX,0.3,False,31286.0,1001004.0,78.21,2.85,1761547715
All Pools,USDC.e - AVAX,0.3,False,29520.0,636184.0,73.8,4.23,1761547715
All Pools,JOE - AVAX,0.3,False,29134.0,1263872.0,72.84,2.1,1761547715
All Pools,QI - AVAX,0.3,False,22484.0,665896.0,56.21,3.08,1761547715
All Pools,JOE - AVAX,0.15,False,20704.0,191801.0,31.26,5.95,1761547715
All Pools,AVAX - avUSD,0.25,True,18503.0,27205.0,47.01,785.71,1761547715
All Pools,AAVE.e - AVAX,0.3,False,18271.0,725782.0,45.68,2.3,1761547715
All Pools,ORNG - AVAX,0.3,False,17255.0,64418.0,43.14,24.44,1761547715
All Pools,JOE - USDC.e,0.3,False,16887.0,524550.0,42.22,2.94,1761547715
All Pools,MMT - AVAX,0.3,False,16700.0,203210764568.0,41.75,,1761547715
All Pools,STG - USDC,0.3,False,15838.0,1060609.0,39.6,1.36,1761547715
All Pools,BEAM - AVAX,0.25,True,14918.0,50459.0,37.43,184.9,1761547715
All Pools,SHRAP - AVAX,0.4,False,14177.0,29941.0,57.78,70.44,1761547715
All Pools,w3ULL - AVAX,0.3,False,14081.0,195584.0,35.2,6.57,1761547715
All Pools,EUROP - USDC,0.1,False,13493.0,1710533.0,13.5,0.29,1761547715
All Pools,LINK.e - AVAX,0.3,False,10657.0,103451.0,26.64,9.4,1761547715
All Pools,WBTC.e - AVAX,0.3,False,10331.0,310579.0,25.83,3.04,1761547715
All Pools,DAI.e - USDC,0.02,False,9780.48,25818.0,1.947,2.75,1761547715
All Pools,LINK.e - AVAX,0.1,False,9514.39,10074.0,10.28,37.25,1761547715
All Pools,NOCHILL - AVAX,0.3,False,9111.48,241329.0,22.78,3.45,1761547715
All Pools,FLD - AVAX,0.3,False,8989.26,115287.0,22.47,7.12,1761547715
All Pools,AVAX - ALVA,0.3,False,8768.89,49085.0,21.92,16.3,1761547715
All Pools,AVAX - CLY,0.3,False,8659.18,783941.0,21.65,1.01,1761547715
All Pools,BTC.b - AVAX,0.3,False,8305.77,250822.0,20.76,3.02,1761547715
All Pools,XSGD - USDC,0.05,True,8116.74,69920.0,4.403,26.16,1761547715
All Pools,XAVA - AVAX,0.8,False,7607.24,64394.0,61.18,34.68,1761547715
All Pools,AVAX - WEAPON,0.3,False,7543.85,131920.0,18.86,5.22,1761547715
All Pools,USDC - XAVA,0.3,False,6845.83,391459.0,17.11,1.6,1761547715
All Pools,gOHM - AVAX,0.3,False,6508.35,252706.0,16.27,2.35,1761547715
All Pools,WOLF - AVAX,0.3,False,5663.14,126977.0,14.16,4.07,1761547715
All Pools,KIMBO - AVAX,0.3,False,5502.87,209834.0,13.76,2.39,1761547715
All Pools,AVAX - JUICE,0.3,False,5328.99,33494.0,13.32,14.52,1761547715
All Pools,USDt - AVAX,0.3,False,5223.29,65809.0,13.06,7.24,1761547715
All Pools,GGP - AVAX,0.3,False,4700.65,594037.0,11.75,0.72,1761547715
All Pools,USDt - USDC,0.02,False,4071.74,2232.93,0.84724,13.85,1761547715
All Pools,BEAM - AVAX,0.3,False,4029.33,234456.0,10.07,1.57,1761547715
All Pools,BEAM - USDC,0.3,False,3764.05,118385.0,9.41,2.9,1761547715
All Pools,AVAX - HON,0.3,False,3605.09,168975.0,9.013,1.95,1761547715
All Pools,ALOT - AVAX,0.3,False,3311.77,681938.0,8.279,0.44,1761547715
All Pools,USDT.e - USDC,0.02,False,3037.51,997.62,0.32148,11.76,1761547715
All Pools,BLUB - AVAX,0.3,False,2704.85,84230.0,6.762,2.93,1761547715
All Pools,JOE - USDT.e,0.3,False,2580.1,106616.0,6.45,2.21,1761547715
All Pools,SWORLD - AVAX,0.3,False,2374.12,35232.0,5.935,6.15,1761547715
All Pools,AVAX - DAI.e,0.3,False,2287.08,50466.0,5.718,4.14,1761547715
All Pools,USDC - MXNB,0.04,False,2278.02,207908.0,0.91071,0.16,1761547715
All Pools,AVAX - JUICY,0.3,False,2176.48,39109.0,5.441,5.08,1761547715
All Pools,JOE - USDC,0.3,False,2057.8,63562.0,5.145,2.95,1761547715
All Pools,WBTC - BTC.b,0.03,True,1981.34,2224151.0,0.60798,3.45,1761547715
All Pools,DAI.e - USDC,0.02,False,1720.23,2585.55,0.34542,4.88,1761547715
All Pools,AVAX - DOMI,0.3,False,1696.22,59154.0,4.241,2.62,1761547715
All Pools,CRAFT - AVAX,0.3,False,1633.74,2762.83,4.084,53.96,1761547715
All Pools,sAVAX - avUSD,0.25,False,1515.9,11480.0,3.805,12.1,1761547715
All Pools,avUSD - sAVAX,0.3,False,1490.41,40313.0,3.726,3.37,1761547715
All Pools,AVAX - GEC,0.3,False,1482.7,93756.0,3.707,1.44,1761547715
All Pools,JOE - AVAX,0.25,False,1363.93,60612.0,3.423,2.06,1761547715
All Pools,AMPL - AVAX,0.3,False,1350.44,71005.0,3.376,1.74,1761547715
All Pools,SolvBTC.AVAX - SolvBTC,0.04,False,1250.63,9069120.0,0.50038,0.0,1761547715
All Pools,XAUt0 - USDC,0.25,False,1227.18,4048.09,3.134,28.26,1761547715
All Pools,USDC.e - USDC,0.02,False,1128.68,25469.0,0.14341,0.21,1761547715
All Pools,YAK - AVAX,0.3,False,1104.9,464151.0,2.762,0.22,1761547715
All Pools,USDC.e - USDC,0.02,False,908.89,5975.14,0.18377,1.12,1761547715
All Pools,WBTC.e - BTC.b,0.03,False,895.36,485712.0,0.27579,0.02,1761547715
All Pools,COQ - COQAI,0.3,False,756.92,69426.0,1.892,0.99,1761547715
All Pools,VTX - AVAX,0.3,False,649.28,7532.25,1.623,7.87,1761547715
All Pools,LIMBO - AVAX,0.25,False,585.86,66693.0,1.519,0.83,1761547715
All Pools,WETH.e - USDC.e,0.3,False,582.82,22928.0,1.457,2.32,1761547715
All Pools,PssPss - USDt,0.3,False,570.82,51695.0,1.427,1.01,1761547715
All Pools,AVAXAI - USDC,0.3,False,499.56,1090.97,1.249,41.78,1761547715
All Pools,Anon - AVAX,0.3,False,492.64,491.12,1.232,91.53,1761547715
All Pools,APIX - ARENA,0.3,False,482.53,11596.0,1.206,3.8,1761547715
All Pools,GURS - AVAX,0.3,False,469.01,26872.0,1.173,1.59,1761547715
All Pools,AVAX - XAVA,0.3,False,466.22,19110.0,1.166,2.23,1761547715
All Pools,AVAX - bnUSD,0.3,False,460.25,26905.0,1.151,1.56,1761547715
All Pools,GOTS - USDt,0.3,False,456.66,7466.1,1.142,5.58,1761547715
All Pools,CAI - AVAX,0.3,False,403.36,277433.0,1.008,0.13,1761547715
All Pools,APIX - USDt,0.3,False,398.07,16431.0,0.99518,2.21,1761547715
All Pools,NGL - AVAX,0.3,False,389.07,28802.0,0.97266,1.23,1761547715
All Pools,USDC.e - USDC,0.02,False,388.48,2049.23,0.07783,1.39,1761547715
