filter,pool_name,fee_percent,has_rewards,volume_24h,liquidity,fees_24h,apr_24h,epoch_time
All Pools,AUSD - USDC,,false,13477949,6111883,1347.88,8.35,1773793732
All Pools,AUSD - USDt,,false,12845391,3792396,1284.77,12.86,1773793732
All Pools,USDt - USDC,,false,4883557,1380151,342.23,10.4,1773793732
All Pools,AVAX - USDC,,false,2320078,493165,1177.71,197.31,1773793732
All Pools,BTC.b - USDC,,false,826573,694236,423.86,22.28,1773793732
All Pools,USDt - USDC,,false,408787,180843,33.83,6.83,1773793732
All Pools,sAVAX - AVAX,,false,303917,431806,30.39,3.47,1773793732
All Pools,GUN - AVAX,,false,276267,231571,743.88,117.25,1773793732
All Pools,AVAX - BTC.b,,false,189524,654201,98,32.11,1773793732
All Pools,XAUt0 - USDt,,false,129817,153962,56.18,28.74,1773793732
All Pools,AUSD - AVAX,,false,78266,69601,79.39,100.37,1773793732
All Pools,WBTC.e - BTC.b,,false,53992,314705,16.35,1.9,1773793732
All Pools,USDC.e - O3,,false,33497,344189366,83.74,0.01,1773793732
All Pools,QI - AVAX,,false,31645,250985,79.11,11.51,1773793732
All Pools,AAVE.e - AVAX,,false,29808,358574,74.52,7.59,1773793732
All Pools,GUN - AVAX,,false,28528,43881,31.21,25.96,1773793732
All Pools,NXPC - AVAX,,false,22713,248179,56.78,8.35,1773793732
All Pools,USDC - XAVA,,false,19892,435398,49.73,4.17,1773793732
All Pools,AVAX - USDt,,false,19024,140252,38.32,9.97,1773793732
All Pools,AVAX - USDT.e,,false,18210,580054,45.52,2.86,1773793732
All Pools,COQ - AVAX,,false,18057,580483,45.14,2.84,1773793732
All Pools,AVAX - USDC,,false,17354,427762,43.39,3.7,1773793732
All Pools,USDC.e - AVAX,,false,17236,450002,43.09,3.5,1773793732
All Pools,USDT.e - USDC,,false,17139,46452,3.446,2.71,1773793732
All Pools,WBTC - BTC.b,,false,16545,82218,4.978,2.21,1773793732
All Pools,ARENA - AVAX,,false,16210,171718,1.62,0.34,1773793732
All Pools,USDC.e - USDC,,false,14757,16926,1.475,3.18,1773793732
All Pools,MIM - AVAX,,false,13315,590658,33.29,2.06,1773793732
All Pools,SOL - AVAX,,false,12918,484474,32.29,2.43,1773793732
All Pools,JOE - AVAX,,false,12390,522293,30.98,2.16,1773793732
All Pools,DAI.e - USDC,,false,11562,28951,2.409,3.04,1773793732
All Pools,FOLKS - AVAX,,false,10977,28918,36,45.43,1773793732
All Pools,JOE - USDC.e,,false,9399.61,314900,23.5,2.72,1773793732
All Pools,WETH.e - AVAX,,false,9373.57,521254,23.43,1.64,1773793732
All Pools,LCPEDU - USDt,,false,7766.67,11106347,0,0,1773793732
All Pools,BEAM - AVAX,,false,7091.2,21929,17.84,472.63,1773793732
All Pools,ORNG - AVAX,,false,5655.47,31778,14.14,16.24,1773793732
All Pools,NOCHILL - AVAX,,false,5644.4,87093,14.11,5.91,1773793732
All Pools,AVAX - ALVA,,false,5384.09,14918,13.46,32.93,1773793732
All Pools,EURC - USDC,,false,5368,27046,1.642,22.47,1773793732
All Pools,SB - AVAX,,false,5099.49,7273.78,12.75,63.97,1773793732
All Pools,USDT.e - USDt,,false,4890.69,43898,0.98048,0.82,1773793732
All Pools,HUNDRED - USDC,,false,4757.16,479460,11.89,0.91,1773793732
All Pools,JPYC - USDC,,false,4233.24,34064,1.76,1.89,1773793732
All Pools,XAVA - AVAX,,false,3540.72,308649,28.66,3.39,1773793732
All Pools,AVAX - GEC,,false,3495.4,38542,8.739,8.28,1773793732
All Pools,FLD - AVAX,,false,3420.07,53897,8.55,5.79,1773793732
All Pools,GGP - AVAX,,false,3391.48,125341,8.479,2.47,1773793732
All Pools,SOL - AVAX,,false,3329.25,1621.83,3.476,78.22,1773793732
All Pools,SHRAP - AVAX,,false,3252.03,11058,13.45,44.39,1773793732
All Pools,AVAX - CLY,,false,3117.28,195513,7.793,1.45,1773793732
All Pools,YAK - AVAX,,false,2584.85,159312,6.462,1.48,1773793732
All Pools,JOE - AVAX,,false,2537.5,65960,3.94,2.18,1773793732
All Pools,w3ULL - AVAX,,false,2288.32,84613,5.721,2.47,1773793732
All Pools,BEAM - AVAX,,false,2219.57,101483,5.549,2,1773793732
All Pools,SIERRA - USDC,,false,2058.87,937943,2.06,5.06,1773793732
All Pools,XSGD - USDC,,false,2049.92,12962,1.015,2.86,1773793732
All Pools,LINK.e - AVAX,,false,2008.69,52753,5.022,3.47,1773793732
All Pools,MIM - SB,,false,2002.61,5696.18,5.007,32.08,1773793732
All Pools,PRIME - AVAX,,false,1998.71,149611,13.45,3.28,1773793732
All Pools,JOE - AVAX,,false,1913.72,10168,4.87,17.48,1773793732
All Pools,BEAM - USDC,,false,1816.81,73939,4.542,2.24,1773793732
All Pools,WBTC.e - AVAX,,false,1686.81,174730,4.217,0.88,1773793732
All Pools,DAI.e - USDC,,false,1478.99,2606.83,0.30636,4.29,1773793732
All Pools,BTC.b - AVAX,,false,1449.5,144276,3.624,0.92,1773793732
All Pools,JOE - USDT.e,,false,1419.76,63246,3.549,2.05,1773793732
All Pools,CATWIF - AVAX,,false,1371.71,4094.96,3.429,30.57,1773793732
All Pools,WOLF - AVAX,,false,1231.1,43689,3.078,2.57,1773793732
All Pools,USDt - AVAX,,false,1161.31,47395,2.903,2.24,1773793732
All Pools,JOE - USDC,,false,1160.06,37593,2.9,2.82,1773793732
All Pools,AVAX - avUSD,,false,1146.31,2325.01,2.883,45.25,1773793732
All Pools,savUSD - avUSD,,false,1124.77,8826358,0.22499,0.04,1773793732
All Pools,WBTC.e - BTC.b,,false,1115.79,642.79,0.37559,21.33,1773793732
All Pools,AVAX - JUICE,,false,868.98,16131,2.172,4.92,1773793732
All Pools,ALOT - AVAX,,false,862.67,240837,2.157,0.33,1773793732
All Pools,KIMBO - AVAX,,false,800.01,69419,2,1.05,1773793732
All Pools,AVAX - DAI.e,,false,799.3,36197,1.998,2.01,1773793732
All Pools,HOWDY - AVAX,,false,719.98,26948,1.8,2.44,1773793732
All Pools,TECH - AVAX,,false,710.21,15992,1.776,4.05,1773793732
All Pools,SHRAP - AVAX,,false,692.55,17852,5.627,11.51,1773793732
All Pools,MUON - AVAX,,false,667.23,46254,1.668,1.32,1773793732
All Pools,APIX - ID,,false,641.2,18931,1.603,3.09,1773793732
All Pools,COQ - USDC,,false,584.13,7083.09,4.701,24.23,1773793732
All Pools,WETH.e - USDC,,false,572.83,9802.22,0.873,3.25,1773793732
All Pools,SolvBTC - BTC.b,,false,520.42,321271,0.21342,0.02,1773793732
All Pools,AVAX - JUICY,,false,498.68,5178.99,1.247,8.79,1773793732
All Pools,WETH.e - AVAX,,false,490.69,853884,0.25005,0.01,1773793732
All Pools,AI - AVAX,,false,453.16,4591.95,1.133,9.01,1773793732
All Pools,WETH.e - USDC.e,,false,438.14,12201,1.095,3.28,1773793732
All Pools,OSAK - AVAX,,false,383.14,5693.5,0.95784,6.14,1773793732
All Pools,AVAX - DOMI,,false,371.92,19832,0.92979,1.71,1773793732
All Pools,STG - USDC,,false,370.55,1378.93,0.92637,24.52,1773793732
All Pools,STOMB - AVAX,,false,357.85,5347.97,0.89463,6.11,1773793732
All Pools,USDT.e - USDC,,false,349.57,869.82,0.03739,1.57,1773793732
All Pools,AVAX - XAVA,,false,341.01,14293,0.85252,2.18,1773793732
All Pools,AVAX - HON,,false,308.73,90766,0.77183,0.31,1773793732
All Pools,AVAX - USDC,,false,255.47,223677,0.53088,0.09,1773793732
All Pools,GMX - AVAX,,false,246.28,8307.27,0.6157,2.71,1773793732
All Pools,avax0 - AVAX,,false,240.35,1.098,0.60088,19981.82,1773793732
All Pools,STG - AVAX,,false,218.43,1454.49,0.54606,13.7,1773793732
All Pools,ROCO - AVAX,,false,207.53,1303.5,0.51882,14.53,1773793732
All Pools,NGL - AVAX,,false,195.89,3470.74,0.48973,5.15,1773793732
All Pools,PTOP1200 - USDC,,false,189.05,260.65,0.19015,26.63,1773793732
All Pools,GENI - USDC,,false,161.56,1321.38,0.40389,11.16,1773793732
All Pools,PTOP1100 - USDC,,false,161.23,330.7,0.16229,17.91,1773793732
All Pools,CAPY - ARENA,,false,159.72,38905,0.3993,0.37,1773793732
All Pools,COQ - COQAI,,false,157.8,29083,0.39451,0.5,1773793732
All Pools,AVAX - AMI,,false,156.13,579.53,0.39031,24.58,1773793732
